ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
TL07313,18.03885860151243,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,E-commerce platform,Mid-Term,Zoom,Agile,AWS Certified,Spanish,Healthcare
TL07314,16.19072874241465,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Full-Time,Microsoft Teams,Waterfall,PMP,Spanish,Healthcare
TL07315,14.913740327052569,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Cloud infrastructure,Short-Term,Zoom,Agile,None,Spanish,Education
TL07316,10.179243140302711,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Mobile app,Full-Time,Slack,Waterfall,AWS Certified,Chinese,Finance
TL07317,10.7357322151042,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Company Project,Full-Time,Microsoft Teams,Agile,AWS Certified,Spanish,Finance
TL07318,2.391515459345512,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Mobile app,Full-Time,Zoom,Waterfall,PMP,Spanish,Finance
TL07319,9.029091563701163,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Mobile app,Mid-Term,Microsoft Teams,Agile,None,Spanish,Finance
TL07320,1.450151504416005,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Zoom,Waterfall,None,Spanish,Healthcare
TL07321,0.6574216888210582,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Agile,AWS Certified,English,Finance
TL07322,-3.2865575289771893,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Short-Term,Zoom,Waterfall,PMP,English,Technology
TL07323,10.858516670236332,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,E-commerce platform,Short-Term,Microsoft Teams,Agile,PMP,English,Finance
TL07324,9.164096376539156,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,Company Project,Full-Time,Slack,Agile,None,Spanish,Education
TL07325,5.902777782982186,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Mid-Term,Microsoft Teams,Agile,None,Spanish,Finance
TL07326,4.987610431728652,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,Cloud infrastructure,Mid-Term,Zoom,Waterfall,None,Chinese,Education
TL07327,-4.772788284907913,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,Mobile app,Freelancer,Microsoft Teams,Waterfall,PMP,Chinese,Education
TL07328,9.812281103843617,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Backend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Waterfall,None,Spanish,Healthcare
TL07329,5.814315661451903,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,Company Project,Part-Time,Zoom,Agile,AWS Certified,Spanish,Education
TL07330,14.28318888400952,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Full-Time,Slack,Agile,None,Chinese,Finance
TL07331,9.04204485497334,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
TL07332,12.953561994330595,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Engineer,Company Project,Short-Term,Slack,Waterfall,AWS Certified,English,Healthcare
TL07333,7.969388253151231,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Scientist,Company Project,Mid-Term,Zoom,Agile,AWS Certified,English,Technology
TL07334,9.28996246877836,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Full-Time,Microsoft Teams,Agile,None,Korean,Technology
TL07335,14.528747666001543,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Mobile app,Part-Time,Slack,Waterfall,None,Chinese,Healthcare
TL07336,6.675162886890204,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Open Source Contribution,Mid-Term,Zoom,Agile,None,Chinese,Finance
TL07337,11.318354343407897,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,E-commerce platform,Part-Time,Slack,Agile,None,Chinese,Healthcare
TL07338,4.919680989763018,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,DevOps,Cloud infrastructure,Full-Time,Zoom,Waterfall,AWS Certified,Chinese,Healthcare
TL07339,7.103538063028198,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,PMP,Korean,Technology
TL07340,19.15903221851084,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Mobile app,Long-Term,Slack,Waterfall,AWS Certified,Korean,Healthcare
TL07341,12.497262076201704,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Open Source Contribution,Mid-Term,Slack,Waterfall,None,English,Finance
TL07342,4.235100473416961,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Cloud infrastructure,Freelancer,Slack,Waterfall,AWS Certified,Chinese,Healthcare
TL07343,10.976284408460545,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Cloud infrastructure,Full-Time,Slack,Waterfall,None,Korean,Education
TL07344,-0.9273096473286095,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Engineer,Cloud infrastructure,Full-Time,Slack,Agile,PMP,Chinese,Finance
TL07345,6.473824851538242,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,E-commerce platform,Part-Time,Zoom,Agile,AWS Certified,Spanish,Technology
TL07346,1.355384961857931,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Company Project,Long-Term,Slack,Agile,None,Spanish,Education
TL07347,11.178909247413271,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Cloud infrastructure,Short-Term,Microsoft Teams,Agile,None,English,Education
TL07348,6.699332808453265,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Cloud infrastructure,Part-Time,Slack,Agile,PMP,English,Education
TL07349,10.001567817903258,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Backend Developer,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,PMP,Chinese,Healthcare
TL07350,13.431660324845577,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Open Source Contribution,Part-Time,Slack,Waterfall,None,Korean,Technology
TL07351,4.803015841775444,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Scientist,Mobile app,Part-Time,Microsoft Teams,Agile,None,Chinese,Technology
TL07352,5.052774854817015,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Scientist,Mobile app,Short-Term,Slack,Agile,AWS Certified,Chinese,Healthcare
TL07353,7.761103147278257,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Engineer,Open Source Contribution,Freelancer,Slack,Agile,AWS Certified,Spanish,Finance
TL07354,2.004969330387482,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Engineer,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,PMP,Chinese,Technology
TL07355,7.941619105368166,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,Company Project,Long-Term,Microsoft Teams,Waterfall,PMP,Spanish,Healthcare
TL07356,8.310531731332848,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Part-Time,Zoom,Agile,AWS Certified,Spanish,Healthcare
TL07357,9.62033512834196,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Mobile app,Mid-Term,Zoom,Agile,AWS Certified,Korean,Healthcare
TL07358,10.952736434372845,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Company Project,Part-Time,Slack,Waterfall,AWS Certified,Spanish,Healthcare
TL07359,-3.1860838998391454,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,Open Source Contribution,Freelancer,Slack,Waterfall,AWS Certified,Chinese,Healthcare
TL07360,-0.963240785644663,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,Company Project,Full-Time,Slack,Agile,AWS Certified,Spanish,Finance
TL07361,-0.13883728132908502,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Company Project,Part-Time,Zoom,Waterfall,None,English,Technology
TL07362,8.66734733223595,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Engineer,Cloud infrastructure,Full-Time,Slack,Waterfall,PMP,Spanish,Technology
TL07363,6.032159302758974,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Company Project,Mid-Term,Zoom,Waterfall,PMP,Chinese,Healthcare
TL07364,-7.8318209008506265,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Mobile app,Full-Time,Microsoft Teams,Agile,AWS Certified,Spanish,Technology
TL07365,21.630209116009198,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Mobile app,Short-Term,Slack,Agile,AWS Certified,English,Healthcare
TL07366,-5.883267567087257,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Engineer,Cloud infrastructure,Mid-Term,Zoom,Agile,PMP,English,Finance
TL07367,8.232667240966896,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,E-commerce platform,Long-Term,Slack,Waterfall,None,Spanish,Healthcare
TL07368,11.958083435665515,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,E-commerce platform,Freelancer,Microsoft Teams,Agile,None,Chinese,Technology
TL07369,2.988553780968008,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Company Project,Short-Term,Zoom,Agile,None,English,Education
TL07370,12.493438504250607,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Mobile app,Short-Term,Zoom,Agile,PMP,Chinese,Education
TL07371,0.972649954036469,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Mobile app,Full-Time,Slack,Waterfall,PMP,Spanish,Technology
TL07372,9.216030954302271,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Data Engineer,Company Project,Mid-Term,Slack,Waterfall,AWS Certified,English,Healthcare
TL07373,-7.222432075638048,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,Company Project,Full-Time,Zoom,Agile,AWS Certified,Spanish,Technology
TL07374,16.22109183107141,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,Company Project,Part-Time,Microsoft Teams,Agile,PMP,English,Healthcare
TL07375,8.026120512369358,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,None,English,Education
TL07376,-3.1273393993199576,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,DevOps,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,PMP,Spanish,Finance
TL07377,12.415110819269028,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Engineer,Cloud infrastructure,Freelancer,Zoom,Agile,None,English,Finance
TL07378,19.42905091204901,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Healthcare
TL07379,1.5442167537603186,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Mobile app,Short-Term,Zoom,Waterfall,AWS Certified,Chinese,Healthcare
TL07380,6.550579021373967,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Long-Term,Zoom,Waterfall,AWS Certified,English,Healthcare
TL07381,4.421284214467107,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Company Project,Freelancer,Microsoft Teams,Waterfall,PMP,Spanish,Education
TL07382,2.6360390204849535,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Scientist,Mobile app,Full-Time,Slack,Agile,AWS Certified,Chinese,Education
TL07383,1.8996563750884272,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Engineer,Mobile app,Long-Term,Slack,Waterfall,AWS Certified,Korean,Finance
TL07384,3.501135627671048,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,Company Project,Full-Time,Slack,Agile,AWS Certified,Spanish,Education
TL07385,3.879149256149839,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Mobile app,Freelancer,Slack,Agile,AWS Certified,English,Education
TL07386,5.528253747959066,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Mobile app,Part-Time,Slack,Agile,None,Chinese,Finance
TL07387,5.0206735740780015,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Company Project,Freelancer,Slack,Waterfall,AWS Certified,Korean,Finance
TL07388,13.340728426947233,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Mobile app,Mid-Term,Slack,Agile,PMP,English,Technology
TL07389,12.716541716846478,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Frontend Developer,Company Project,Full-Time,Microsoft Teams,Waterfall,PMP,Korean,Finance
TL07390,-2.6994574577140096,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Open Source Contribution,Long-Term,Microsoft Teams,Waterfall,AWS Certified,Spanish,Finance
TL07391,3.870691835442317,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Backend Developer,Cloud infrastructure,Freelancer,Zoom,Agile,None,Korean,Education
TL07392,16.761630168185064,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,Open Source Contribution,Part-Time,Slack,Waterfall,None,English,Healthcare
TL07393,10.075289723286405,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,Mobile app,Short-Term,Slack,Waterfall,None,Chinese,Technology
TL07394,10.35801308486446,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Company Project,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Korean,Education
TL07395,9.690504053069713,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,None,Chinese,Technology
TL07396,6.19093983504433,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Long-Term,Zoom,Agile,None,Spanish,Finance
TL07397,7.733068229387172,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,DevOps,E-commerce platform,Freelancer,Zoom,Agile,PMP,English,Education
TL07398,5.1966707090285205,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Part-Time,Slack,Waterfall,None,English,Technology
TL07399,14.001750228171028,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Company Project,Part-Time,Microsoft Teams,Agile,PMP,Spanish,Healthcare
TL07400,5.260425795291409,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Backend Developer,Company Project,Short-Term,Slack,Agile,None,Spanish,Healthcare
TL07401,7.23041308033384,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Engineer,E-commerce platform,Short-Term,Microsoft Teams,Agile,AWS Certified,English,Healthcare
TL07402,13.16014698894077,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,Cloud infrastructure,Mid-Term,Microsoft Teams,Waterfall,None,Spanish,Healthcare
TL07403,5.728672291160283,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,E-commerce platform,Part-Time,Microsoft Teams,Agile,None,Chinese,Finance
TL07404,7.52565356789008,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,Cloud infrastructure,Part-Time,Slack,Waterfall,AWS Certified,Chinese,Education
TL07405,5.516128725364609,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Mobile app,Full-Time,Zoom,Agile,None,Spanish,Education
TL07406,7.395532096480804,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Mobile app,Full-Time,Zoom,Agile,None,English,Healthcare
TL07407,5.752927984753122,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Mobile app,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Korean,Finance
TL07408,4.274260778644821,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Company Project,Part-Time,Microsoft Teams,Agile,None,English,Healthcare
TL07409,3.0712759704756385,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Cloud infrastructure,Long-Term,Slack,Agile,None,English,Healthcare
TL07410,6.814536765046471,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,DevOps,Mobile app,Mid-Term,Slack,Agile,AWS Certified,Korean,Finance
TL07411,15.13767645133918,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Scientist,Mobile app,Part-Time,Zoom,Waterfall,PMP,English,Healthcare
TL07412,12.37975971254988,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Company Project,Mid-Term,Slack,Waterfall,AWS Certified,Korean,Healthcare
TL07413,-3.0187766893383383,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Agile,AWS Certified,English,Finance
TL07414,5.020164389942515,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,Cloud infrastructure,Mid-Term,Microsoft Teams,Agile,None,Spanish,Finance
