ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
A08363,12.411898160770768,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Part-Time,Slack,Waterfall,PMP,Spanish,Finance
A08364,14.766468905307336,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Technology
A08365,15.48118568299102,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Cloud infrastructure,Short-Term,Microsoft Teams,Agile,AWS Certified,Chinese,Finance
A08366,8.753026288325223,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Full-Time,Zoom,Waterfall,AWS Certified,Korean,Healthcare
A08367,11.504819731091679,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Engineer,Mobile app,Full-Time,Slack,Waterfall,None,Korean,Finance
A08368,15.00793077498157,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Open Source Contribution,Short-Term,Zoom,Waterfall,None,Chinese,Healthcare
A08369,10.747050828113451,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Cloud infrastructure,Freelancer,Zoom,Waterfall,None,Chinese,Finance
A08370,16.401217722311138,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Open Source Contribution,Part-Time,Microsoft Teams,Agile,PMP,Chinese,Healthcare
A08371,14.132893678097975,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,E-commerce platform,Freelancer,Zoom,Agile,None,English,Technology
A08372,3.599045900778272,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Backend Developer,E-commerce platform,Short-Term,Microsoft Teams,Agile,None,English,Technology
A08373,-1.1091847754104371,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Scientist,Mobile app,Full-Time,Slack,Waterfall,None,Korean,Technology
A08374,8.154963257721487,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Long-Term,Slack,Agile,AWS Certified,English,Education
A08375,-0.23632390585929208,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Full-Time,Slack,Agile,None,English,Healthcare
A08376,8.601065088668262,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,E-commerce platform,Freelancer,Slack,Waterfall,PMP,Korean,Finance
A08377,7.9682558608358685,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Open Source Contribution,Mid-Term,Zoom,Agile,None,Spanish,Healthcare
A08378,17.113614027558214,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Company Project,Mid-Term,Slack,Agile,AWS Certified,Spanish,Finance
A08379,11.550482952882202,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Mid-Term,Zoom,Agile,AWS Certified,Korean,Education
A08380,14.85595088761236,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Mid-Term,Zoom,Agile,None,Chinese,Education
A08381,4.597639762956968,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,E-commerce platform,Part-Time,Microsoft Teams,Agile,AWS Certified,English,Finance
A08382,18.712668705204408,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Company Project,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A08383,14.266768133649041,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Open Source Contribution,Full-Time,Microsoft Teams,Agile,None,Spanish,Technology
A08384,11.007873542035583,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Cloud infrastructure,Freelancer,Slack,Agile,PMP,Spanish,Education
A08385,-4.608189753188647,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Open Source Contribution,Short-Term,Microsoft Teams,Agile,None,Chinese,Healthcare
A08386,16.25961255282008,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,E-commerce platform,Long-Term,Zoom,Waterfall,PMP,Chinese,Healthcare
A08387,20.41594530827446,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Data Engineer,Cloud infrastructure,Long-Term,Slack,Agile,AWS Certified,English,Education
A08388,8.098892820891178,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,Mobile app,Long-Term,Zoom,Waterfall,None,Chinese,Finance
A08389,8.241929782279849,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Mobile app,Freelancer,Zoom,Agile,PMP,English,Healthcare
A08390,4.408329923590453,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Company Project,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Korean,Finance
A08391,-3.3861370936798334,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Cloud infrastructure,Mid-Term,Microsoft Teams,Agile,PMP,English,Education
A08392,4.0908586337389945,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,DevOps,Company Project,Mid-Term,Microsoft Teams,Agile,None,Chinese,Finance
A08393,19.61965414887773,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,DevOps,Mobile app,Part-Time,Slack,Waterfall,None,Chinese,Technology
A08394,15.56249220002437,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Long-Term,Microsoft Teams,Waterfall,AWS Certified,Korean,Technology
A08395,2.618621251871917,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Company Project,Full-Time,Zoom,Agile,AWS Certified,English,Education
A08396,3.9769653238538876,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Company Project,Mid-Term,Slack,Agile,None,Chinese,Technology
A08397,22.944624484719732,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Company Project,Part-Time,Zoom,Agile,AWS Certified,Chinese,Finance
A08398,0.8889232785166845,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,PMP,English,Finance
A08399,3.019041162478146,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,None,Spanish,Education
A08400,5.017143566772409,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Company Project,Mid-Term,Zoom,Agile,PMP,Chinese,Healthcare
A08401,-1.4727455212001672,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,DevOps,Mobile app,Freelancer,Microsoft Teams,Agile,PMP,Korean,Education
A08402,4.262702193410313,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Mobile app,Freelancer,Slack,Waterfall,PMP,Spanish,Finance
A08403,4.368966634455855,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Company Project,Freelancer,Slack,Agile,AWS Certified,Chinese,Education
A08404,1.7131038122339364,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,AWS Certified,English,Technology
A08405,17.302768036805332,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Mobile app,Full-Time,Slack,Agile,AWS Certified,Chinese,Technology
A08406,-0.1363559818237814,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Frontend Developer,Cloud infrastructure,Short-Term,Microsoft Teams,Agile,PMP,Spanish,Technology
A08407,7.027911122092627,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,DevOps,Company Project,Long-Term,Microsoft Teams,Waterfall,None,English,Healthcare
A08408,1.889597059180371,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,PMP,Spanish,Healthcare
A08409,6.552242549952817,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Long-Term,Slack,Waterfall,PMP,Spanish,Technology
A08410,1.5648061288677786,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Mobile app,Part-Time,Zoom,Waterfall,PMP,English,Finance
A08411,8.550517739310171,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,Mobile app,Mid-Term,Slack,Waterfall,PMP,Spanish,Healthcare
A08412,10.267087392254211,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Mobile app,Freelancer,Microsoft Teams,Agile,None,English,Technology
A08413,17.82151480750511,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Data Scientist,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,None,English,Finance
A08414,3.905610444264285,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Frontend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,AWS Certified,English,Finance
A08415,19.328912833140144,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Company Project,Short-Term,Slack,Agile,PMP,Spanish,Education
A08416,2.379070262145974,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Open Source Contribution,Part-Time,Slack,Agile,None,Chinese,Finance
A08417,6.356201897144903,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Data Scientist,Cloud infrastructure,Mid-Term,Zoom,Waterfall,None,Spanish,Education
A08418,20.355862514081526,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Open Source Contribution,Mid-Term,Microsoft Teams,Agile,AWS Certified,Chinese,Technology
A08419,28.312107528091126,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,DevOps,Company Project,Full-Time,Zoom,Waterfall,None,English,Healthcare
A08420,19.805013347325257,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,Cloud infrastructure,Long-Term,Slack,Agile,AWS Certified,Chinese,Healthcare
A08421,6.4570514392524485,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Backend Developer,Mobile app,Long-Term,Microsoft Teams,Agile,AWS Certified,Chinese,Healthcare
A08422,11.61907466156256,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Long-Term,Slack,Agile,AWS Certified,Chinese,Technology
A08423,12.791760086455776,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Agile,None,Chinese,Education
A08424,10.434577409998457,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Cloud infrastructure,Part-Time,Slack,Agile,PMP,English,Finance
A08425,0.9749632191481767,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Open Source Contribution,Mid-Term,Slack,Waterfall,AWS Certified,English,Healthcare
A08426,9.659775529537168,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Company Project,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Finance
A08427,4.484043709213253,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Data Scientist,Cloud infrastructure,Part-Time,Microsoft Teams,Waterfall,None,Korean,Finance
A08428,1.250613139027613,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,PMP,Spanish,Healthcare
A08429,5.8434704884285535,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Cloud infrastructure,Part-Time,Slack,Agile,AWS Certified,Chinese,Finance
A08430,10.224226239506697,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,DevOps,E-commerce platform,Full-Time,Zoom,Waterfall,None,Korean,Finance
A08431,15.019856376384112,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Frontend Developer,Mobile app,Long-Term,Microsoft Teams,Agile,PMP,Spanish,Healthcare
A08432,6.2449933927121375,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Mobile app,Part-Time,Slack,Agile,None,Spanish,Finance
A08433,7.470502712739584,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,E-commerce platform,Freelancer,Slack,Agile,PMP,English,Healthcare
A08434,13.639616745348238,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,DevOps,Mobile app,Part-Time,Slack,Agile,None,Korean,Education
A08435,8.515407693451783,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Open Source Contribution,Short-Term,Microsoft Teams,Waterfall,None,English,Education
A08436,10.687117219798846,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Cloud infrastructure,Full-Time,Slack,Waterfall,PMP,Spanish,Finance
A08437,8.56501427311684,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,DevOps,Cloud infrastructure,Freelancer,Slack,Waterfall,AWS Certified,Korean,Education
A08438,9.43713259981371,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Cloud infrastructure,Part-Time,Slack,Waterfall,None,Chinese,Finance
A08439,0.4774162505023707,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Zoom,Waterfall,AWS Certified,Chinese,Healthcare
A08440,8.875086524936561,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,E-commerce platform,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Korean,Healthcare
A08441,18.00102638650346,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Mobile app,Long-Term,Slack,Waterfall,None,Spanish,Education
A08442,9.201281863855888,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Mobile app,Freelancer,Slack,Agile,AWS Certified,English,Healthcare
A08443,2.191924231170561,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,DevOps,Mobile app,Short-Term,Slack,Waterfall,None,Chinese,Finance
A08444,18.341222443550592,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Open Source Contribution,Mid-Term,Zoom,Waterfall,PMP,Spanish,Healthcare
A08445,13.062523593884952,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Scientist,E-commerce platform,Full-Time,Zoom,Agile,PMP,English,Technology
A08446,13.385862317216917,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Cloud infrastructure,Mid-Term,Microsoft Teams,Agile,AWS Certified,English,Healthcare
A08447,13.196389965000336,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,Company Project,Mid-Term,Slack,Agile,AWS Certified,Korean,Education
A08448,0.14645925409086225,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Data Engineer,Company Project,Mid-Term,Zoom,Agile,PMP,Korean,Education
A08449,12.548278494813001,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Mobile app,Part-Time,Zoom,Agile,PMP,English,Healthcare
A08450,17.698827113880007,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Long-Term,Microsoft Teams,Waterfall,PMP,Chinese,Technology
A08451,4.6632996963519755,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Part-Time,Zoom,Agile,PMP,Korean,Education
A08452,-5.461372416472296,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Full-Time,Slack,Agile,None,English,Finance
A08453,10.575413868155522,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Scientist,E-commerce platform,Freelancer,Zoom,Agile,AWS Certified,Spanish,Healthcare
A08454,8.248912210439713,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Part-Time,Zoom,Agile,AWS Certified,Korean,Healthcare
A08455,-2.7981232791109925,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Backend Developer,E-commerce platform,Full-Time,Slack,Waterfall,AWS Certified,Korean,Healthcare
A08456,12.251709872889677,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Freelancer,Slack,Waterfall,PMP,Korean,Education
A08457,11.726843246804,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Company Project,Freelancer,Slack,Agile,AWS Certified,Chinese,Technology
A08458,-2.228588070719992,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Cloud infrastructure,Freelancer,Slack,Agile,None,Chinese,Technology
A08459,21.22661253869103,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Scientist,Mobile app,Short-Term,Slack,Agile,AWS Certified,Chinese,Technology
A08460,13.27047828047202,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Frontend Developer,Cloud infrastructure,Freelancer,Zoom,Agile,PMP,English,Technology
A08461,-5.193274008198392,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Frontend Developer,Company Project,Mid-Term,Slack,Agile,PMP,Spanish,Education
A08462,13.74401370615856,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Company Project,Freelancer,Slack,Waterfall,PMP,Chinese,Finance
A08463,13.54103266287769,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Microsoft Teams,Agile,None,Chinese,Education
A08464,17.91117228939553,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Company Project,Full-Time,Microsoft Teams,Waterfall,PMP,English,Finance
